7,10,1757.4,144.7,51.8,173.1,-1,-1,-1,-1
8,1,271.0,417.7,82.2,212.2,-1,-1,-1,-1
8,2,381.5,252.1,81.9,199.1,-1,-1,-1,-1
8,6,1201.3,0.9,43.5,70.5,-1,-1,-1,-1
8,8,1257.1,0.0,44.8,75.9,-1,-1,-1,-1
8,9,1650.0,433.0,122.0,265.2,-1,-1,-1,-1
8,10,1757.7,145.5,53.1,172.1,-1,-1,-1,-1
8,14,218.4,279.3,75.4,186.8,-1,-1,-1,-1
9,1,273.3,417.1,80.3,213.0,-1,-1,-1,-1
9,2,391.0,254.7,79.2,193.4,-1,-1,-1,-1
9,3,116.2,550.6,118.5,235.3,-1,-1,-1,-1
9,6,1201.8,1.2,43.2,69.4,-1,-1,-1,-1
9,8,1256.6,0.0,44.3,71.3,-1,-1,-1,-1
9,9,1648.8,431.7,122.7,264.0,-1,-1,-1,-1
9,10,1757.2,145.6,53.9,171.0,-1,-1,-1,-1
9,14,1247.4,639.5,122.4,162.8,-1,-1,-1,-1
9,16,923.4,6.5,53.8,150.5,-1,-1,-1,-1
10,1,273.5,414.7,80.6,215.6,-1,-1,-1,-1
10,2,396.9,253.1,81.2,197.0,-1,-1,-1,-1
10,3,90.3,553.4,143.0,242.5,-1,-1,-1,-1
10,6,1204.9,1.1,39.3,68.6,-1,-1,-1,-1
10,8,1257.0,0.0,44.2,70.4,-1,-1,-1,-1
10,9,1649.1,431.7,122.3,260.6,-1,-1,-1,-1
10,10,1757.1,145.1,53.2,171.4,-1,-1,-1,-1
10,14,1247.4,639.2,122.5,163.1,-1,-1,-1,-1
10,16,921.6,8.6,52.8,153.3,-1,-1,-1,-1
10,17,1110.3,0.3,30.0,67.4,-1,-1,-1,-1
11,1,278.2,412.2,78.7,217.5,-1,-1,-1,-1
11,2,405.5,251.4,85.6,191.2,-1,-1,-1,-1
11,3,76.3,557.8,157.0,237.2,-1,-1,-1,-1
11,6,1209.2,1.5,34.9,65.4,-1,-1,-1,-1
11,8,1257.9,0.5,37.9,71.9,-1,-1,-1,-1
11,9,1648.9,425.3,123.9,251.8,-1,-1,-1,-1
11,10,1757.1,145.0,53.0,171.5,-1,-1,-1,-1
11,14,1247.4,639.2,122.5,163.1,-1,-1,-1,-1
11,16,913.5,1.9,61.8,162.9,-1,-1,-1,-1
11,17,1102.2,2.0,33.9,67.6,-1,-1,-1,-1
12,1,278.5,409.7,79.5,220.2,-1,-1,-1,-1
12,2,411.5,251.7,85.1,197.8,-1,-1,-1,-1
12,3,61.4,558.7,168.9,238.8,-1,-1,-1,-1
12,6,1209.7,1.1,35.5,65.0,-1,-1,-1,-1
12,8,1259.5,0.2,36.5,67.0,-1,-1,-1,-1
12,9,1648.3,422.6,122.9,255.3,-1,-1,-1,-1
12,10,1757.2,144.7,52.6,171.3,-1,-1,-1,-1
12,14,1247.5,639.1,122.7,162.9,-1,-1,-1,-1
12,16,915.2,9.4,57.8,151.7,-1,-1,-1,-1
12,17,1098.8,1.5,37.8,66.9,-1,-1,-1,-1
13,1,282.0,408.4,79.5,220.0,-1,-1,-1,-1
13,2,415.4,251.2,87.4,199.2,-1,-1,-1,-1
13,3,57.7,556.6,170.9,242.6,-1,-1,-1,-1
13,6,1211.7,0.2,33.7,66.9,-1,-1,-1,-1
13,8,1260.1,0.3,36.0,67.8,-1,-1,-1,-1
13,9,1650.6,422.0,122.4,253.2,-1,-1,-1,-1
13,10,1757.3,144.1,52.4,171.9,-1,-1,-1,-1
13,14,1247.4,639.1,122.9,163.2,-1,-1,-1,-1
13,16,913.8,5.9,59.4,155.3,-1,-1,-1,-1
13,17,1098.3,1.6,37.6,66.1,-1,-1,-1,-1
13,19,6.6,632.7,85.2,170.5,-1,-1,-1,-1
14,1,282.6,407.1,83.4,221.3,-1,-1,-1,-1
14,2,420.3,250.9,86.1,199.8,-1,-1,-1,-1
14,6,1213.0,0.2,33.6,67.1,-1,-1,-1,-1
14,8,1262.0,0.2,34.4,68.4,-1,-1,-1,-1
14,9,1649.6,419.0,124.1,256.8,-1,-1,-1,-1
14,10,1757.3,144.1,52.6,172.0,-1,-1,-1,-1
14,14,1247.4,639.1,122.6,163.4,-1,-1,-1,-1
14,16,912.5,6.1,60.5,156.9,-1,-1,-1,-1
14,17,1095.7,0.2,38.8,67.8,-1,-1,-1,-1
14,19,236.8,302.8,50.1,173.9,-1,-1,-1,-1
14,20,183.6,285.1,59.1,178.8,-1,-1,-1,-1
15,1,283.2,403.8,92.7,218.4,-1,-1,-1,-1
15,2,430.2,244.3,84.4,190.2,-1,-1,-1,-1
15,3,27.3,552.5,94.0,249.3,-1,-1,-1,-1
15,6,1215.7,0.0,35.3,66.7,-1,-1,-1,-1
15,8,1261.3,0.1,36.9,66.9,-1,-1,-1,-1
15,9,1653.9,415.8,120.2,257.8,-1,-1,-1,-1
15,10,1756.6,143.9,53.3,172.0,-1,-1,-1,-1
15,14,1247.4,639.0,122.7,163.6,-1,-1,-1,-1
15,17,1102.6,0.3,27.7,67.9,-1,-1,-1,-1
15,19,231.6,308.2,57.6,183.9,-1,-1,-1,-1
15,20,170.7,290.6,67.3,185.1,-1,-1,-1,-1
16,1,278.5,401.5,99.6,220.2,-1,-1,-1,-1
16,2,436.5,241.9,81.2,190.2,-1,-1,-1,-1
16,3,1.2,552.9,125.0,249.1,-1,-1,-1,-1
16,6,1215.0,0.1,38.7,64.8,-1,-1,-1,-1
16,8,1261.4,0.1,37.1,67.8,-1,-1,-1,-1
16,9,1657.4,414.9,117.6,260.5,-1,-1,-1,-1
16,10,1756.7,144.0,52.3,171.8,-1,-1,-1,-1
16,14,1247.3,639.4,122.8,163.3,-1,-1,-1,-1
16,20,163.6,292.6,79.1,188.3,-1,-1,-1,-1
17,1,287.8,398.2,91.9,216.5,-1,-1,-1,-1
17,2,446.2,237.8,74.3,184.9,-1,-1,-1,-1
17,3,0.3,553.3,109.0,245.4,-1,-1,-1,-1
17,8,1262.5,0.0,37.5,68.2,-1,-1,-1,-1
17,9,1659.9,412.7,118.5,255.6,-1,-1,-1,-1
17,10,1756.9,144.1,52.2,171.7,-1,-1,-1,-1
17,14,1247.3,639.6,123.1,163.7,-1,-1,-1,-1
17,19,220.3,313.4,59.4,177.2,-1,-1,-1,-1
17,20,157.7,296.2,63.5,189.6,-1,-1,-1,-1
18,1,287.3,397.5,92.0,216.0,-1,-1,-1,-1
18,2,446.4,237.2,75.2,185.3,-1,-1,-1,-1
18,3,0.3,553.3,109.3,246.2,-1,-1,-1,-1
18,6,1218.1,0.0,36.0,64.9,-1,-1,-1,-1
18,8,1261.9,0.0,38.0,68.4,-1,-1,-1,-1
18,9,1659.9,412.5,119.1,258.0,-1,-1,-1,-1
18,10,1755.8,140.9,52.8,175.0,-1,-1,-1,-1
18,14,1247.3,639.7,123.7,165.8,-1,-1,-1,-1
18,19,219.8,313.6,58.9,177.5,-1,-1,-1,-1
18,20,158.7,297.1,61.9,188.2,-1,-1,-1,-1
19,1,291.5,394.2,91.4,208.0,-1,-1,-1,-1
19,2,456.0,232.5,67.4,184.5,-1,-1,-1,-1
19,3,0.2,557.6,108.9,241.1,-1,-1,-1,-1
19,8,1263.6,0.2,37.0,68.0,-1,-1,-1,-1
19,9,1664.5,407.6,119.9,261.3,-1,-1,-1,-1
19,10,1755.7,140.9,52.8,175.2,-1,-1,-1,-1
19,14,1247.3,639.7,123.7,165.9,-1,-1,-1,-1
19,19,192.8,309.1,75.7,194.2,-1,-1,-1,-1
20,1,290.5,392.1,92.6,208.4,-1,-1,-1,-1
20,2,459.8,232.9,65.8,189.5,-1,-1,-1,-1
20,3,0.0,559.4,109.0,240.5,-1,-1,-1,-1
20,6,1220.1,0.0,38.2,64.8,-1,-1,-1,-1
20,8,1264.3,0.2,38.4,65.7,-1,-1,-1,-1
20,9,1665.2,404.4,120.3,264.8,-1,-1,-1,-1
20,10,1755.7,141.2,52.8,174.8,-1,-1,-1,-1
20,14,1247.4,639.6,123.4,165.8,-1,-1,-1,-1
20,16,895.4,18.1,46.0,148.1,-1,-1,-1,-1
20,19,182.1,312.1,83.5,194.0,-1,-1,-1,-1
21,1,295.4,387.4,88.1,201.2,-1,-1,-1,-1
21,2,469.1,227.1,89.5,192.3,-1,-1,-1,-1
21,3,0.2,575.5,97.5,225.1,-1,-1,-1,-1
21,9,1666.3,402.0,122.4,255.5,-1,-1,-1,-1
21,10,1755.8,140.7,52.3,175.7,-1,-1,-1,-1
21,14,1247.4,639.5,123.5,166.1,-1,-1,-1,-1
21,16,889.4,19.5,50.8,150.6,-1,-1,-1,-1
21,19,180.1,322.5,77.5,183.9,-1,-1,-1,-1
21,24,1221.6,0.0,36.3,62.4,-1,-1,-1,-1
21,25,1266.4,1.0,38.0,60.5,-1,-1,-1,-1
22,1,295.1,387.5,88.5,197.6,-1,-1,-1,-1
22,2,468.9,228.7,89.2,191.0,-1,-1,-1,-1
22,3,0.2,575.4,97.6,225.5,-1,-1,-1,-1
22,9,1666.9,401.7,122.8,256.0,-1,-1,-1,-1
22,10,1755.8,140.7,52.4,175.4,-1,-1,-1,-1
22,14,1247.4,639.3,123.4,164.2,-1,-1,-1,-1
22,16,890.0,21.0,50.2,147.7,-1,-1,-1,-1
22,24,1221.2,0.0,37.2,62.4,-1,-1,-1,-1
22,25,1266.7,0.9,37.8,60.5,-1,-1,-1,-1
23,1,299.4,384.9,88.1,208.3,-1,-1,-1,-1
23,2,476.7,227.3,91.4,195.0,-1,-1,-1,-1
23,9,1667.4,397.2,121.7,249.0,-1,-1,-1,-1
23,10,1755.8,140.7,52.5,175.4,-1,-1,-1,-1
23,14,1247.4,639.5,123.4,164.0,-1,-1,-1,-1
23,19,171.4,320.3,81.6,194.6,-1,-1,-1,-1
23,20,135.9,309.5,54.9,197.8,-1,-1,-1,-1
23,24,1222.5,0.0,38.7,60.0,-1,-1,-1,-1
23,25,1266.8,0.6,40.0,59.1,-1,-1,-1,-1
23,28,1079.1,0.4,32.6,76.3,-1,-1,-1,-1
24,1,306.1,386.5,85.1,210.1,-1,-1,-1,-1
24,2,479.7,226.4,89.5,193.3,-1,-1,-1,-1
24,9,1668.1,395.6,121.0,246.7,-1,-1,-1,-1
24,10,1755.8,140.7,52.5,175.4,-1,-1,-1,-1
24,14,1247.4,639.5,123.5,164.1,-1,-1,-1,-1
24,19,165.1,313.8,80.3,199.5,-1,-1,-1,-1
24,20,119.6,308.2,64.8,198.9,-1,-1,-1,-1
24,24,1222.9,0.0,39.0,60.1,-1,-1,-1,-1
24,25,1265.4,0.2,42.7,59.1,-1,-1,-1,-1
24,28,1075.5,1.1,35.8,76.4,-1,-1,-1,-1
25,1,308.5,386.0,85.0,210.6,-1,-1,-1,-1
25,2,482.6,223.6,87.3,190.9,-1,-1,-1,-1
25,9,1670.1,392.6,117.9,251.1,-1,-1,-1,-1
25,10,1755.8,140.3,52.5,175.8,-1,-1,-1,-1
25,14,1247.4,639.5,123.5,164.0,-1,-1,-1,-1
25,19,164.0,319.0,75.8,186.0,-1,-1,-1,-1
25,20,117.9,317.2,60.4,191.0,-1,-1,-1,-1
25,24,1223.6,0.0,37.8,59.4,-1,-1,-1,-1
25,25,1266.2,0.0,42.1,60.0,-1,-1,-1,-1
25,28,1075.5,0.4,36.3,77.3,-1,-1,-1,-1
25,29,296.2,469.8,34.2,74.4,-1,-1,-1,-1
26,1,305.9,384.0,87.4,211.4,-1,-1,-1,-1
26,2,485.9,223.0,83.5,189.4,-1,-1,-1,-1
26,9,1670.8,390.7,117.6,252.1,-1,-1,-1,-1
26,10,1755.9,140.2,52.5,175.9,-1,-1,-1,-1
26,14,1247.5,639.4,123.6,163.9,-1,-1,-1,-1
26,19,158.3,325.4,56.2,191.4,-1,-1,-1,-1
26,20,118.0,324.0,56.4,192.0,-1,-1,-1,-1
26,25,1264.6,0.0,45.1,58.5,-1,-1,-1,-1
26,29,299.9,475.5,30.5,64.7,-1,-1,-1,-1
27,1,310.7,382.8,85.1,210.1,-1,-1,-1,-1
27,2,501.6,216.9,73.5,184.8,-1,-1,-1,-1
27,9,1671.0,388.2,118.7,254.2,-1,-1,-1,-1
27,10,1755.9,140.3,52.4,175.5,-1,-1,-1,-1
27,14,1247.5,639.4,123.5,164.0,-1,-1,-1,-1
27,16,878.8,20.1,51.9,151.3,-1,-1,-1,-1
27,19,149.7,330.6,53.8,193.9,-1,-1,-1,-1
27,20,107.5,344.9,52.3,172.2,-1,-1,-1,-1
27,28,1066.6,1.2,43.4,79.0,-1,-1,-1,-1
27,29,301.3,470.3,32.8,65.3,-1,-1,-1,-1
27,32,1817.8,337.5,54.2,224.4,-1,-1,-1,-1
28,1,311.2,380.7,85.4,211.2,-1,-1,-1,-1
28,2,509.6,212.7,71.6,184.9,-1,-1,-1,-1
28,9,1671.6,387.1,118.3,255.6,-1,-1,-1,-1
28,10,1755.9,140.5,52.5,175.3,-1,-1,-1,-1
28,14,1247.5,639.4,123.5,164.0,-1,-1,-1,-1
28,19,143.7,329.8,59.7,204.3,-1,-1,-1,-1
28,20,104.0,340.4,51.4,178.8,-1,-1,-1,-1
28,29,304.6,466.2,31.4,64.2,-1,-1,-1,-1
28,32,1817.9,336.3,53.4,229.8,-1,-1,-1,-1
29,1,314.0,379.2,84.7,207.6,-1,-1,-1,-1
29,2,514.4,211.3,73.0,183.3,-1,-1,-1,-1
29,9,1671.9,385.4,117.0,257.6,-1,-1,-1,-1
29,10,1755.6,140.9,52.9,174.9,-1,-1,-1,-1
29,14,1247.3,639.7,123.3,163.7,-1,-1,-1,-1
29,19,143.3,340.7,51.8,197.0,-1,-1,-1,-1
29,29,307.0,456.2,29.5,72.2,-1,-1,-1,-1
29,32,1819.1,336.7,52.9,231.9,-1,-1,-1,-1
29,34,1301.0,1001.0,108.8,79.0,-1,-1,-1,-1
30,1,316.5,378.0,84.0,203.1,-1,-1,-1,-1
30,2,518.3,210.9,76.5,184.0,-1,-1,-1,-1
30,9,1671.9,384.8,117.1,257.3,-1,-1,-1,-1
30,10,1755.6,140.8,53.0,175.0,-1,-1,-1,-1
30,14,1247.3,640.1,123.4,164.1,-1,-1,-1,-1
30,16,875.0,25.2,45.6,151.5,-1,-1,-1,-1
30,19,133.6,343.0,68.2,198.8,-1,-1,-1,-1
30,29,309.1,464.4,29.4,63.0,-1,-1,-1,-1
30,34,1300.6,995.8,111.2,84.2,-1,-1,-1,-1
30,35,1063.2,1.0,36.5,83.4,-1,-1,-1,-1
30,36,1436.2,1013.0,104.9,66.5,-1,-1,-1,-1
31,1,320.1,372.7,81.9,199.7,-1,-1,-1,-1
31,2,528.2,209.2,75.8,183.9,-1,-1,-1,-1
31,9,1672.0,382.6,116.9,255.2,-1,-1,-1,-1
31,10,1755.5,140.3,53.3,175.4,-1,-1,-1,-1
31,19,124.9,349.6,65.0,198.2,-1,-1,-1,-1
31,34,1301.3,982.2,115.0,97.6,-1,-1,-1,-1
31,35,1056.7,0.0,44.9,85.1,-1,-1,-1,-1
31,36,1435.8,1006.9,115.7,73.0,-1,-1,-1,-1
32,1,321.3,369.2,81.9,203.1,-1,-1,-1,-1
32,2,530.6,210.5,78.0,179.3,-1,-1,-1,-1
32,9,1672.6,381.7,116.0,253.3,-1,-1,-1,-1
32,10,1755.6,140.3,53.1,175.5,-1,-1,-1,-1
32,14,1247.2,640.1,123.5,164.6,-1,-1,-1,-1
32,19,119.9,357.0,54.4,191.8,-1,-1,-1,-1
32,34,1299.9,978.3,119.2,100.6,-1,-1,-1,-1
32,35,1053.9,0.0,45.1,84.3,-1,-1,-1,-1
32,36,1435.6,1003.3,117.7,76.0,-1,-1,-1,-1
33,1,325.2,366.8,78.3,208.5,-1,-1,-1,-1
33,2,541.1,213.6,75.5,176.2,-1,-1,-1,-1
33,9,1672.7,379.4,116.9,249.4,-1,-1,-1,-1
33,10,1755.6,141.4,53.1,174.4,-1,-1,-1,-1
33,19,114.0,353.4,54.3,193.4,-1,-1,-1,-1
33,34,1302.4,968.7,120.7,110.7,-1,-1,-1,-1
33,35,1054.8,0.0,40.2,83.0,-1,-1,-1,-1
33,36,1438.6,993.1,123.6,85.7,-1,-1,-1,-1
33,39,0.1,477.7,61.8,198.7,-1,-1,-1,-1
34,1,324.9,366.7,78.4,209.1,-1,-1,-1,-1
34,2,541.2,214.1,75.5,175.5,-1,-1,-1,-1
34,9,1672.6,379.4,117.3,249.1,-1,-1,-1,-1
34,10,1755.6,141.6,53.1,174.6,-1,-1,-1,-1
34,16,862.3,5.8,53.6,174.7,-1,-1,-1,-1
34,19,113.7,353.2,55.0,193.5,-1,-1,-1,-1
34,34,1302.7,968.9,120.9,110.8,-1,-1,-1,-1
34,35,1055.6,0.0,39.4,83.1,-1,-1,-1,-1
34,36,1438.8,993.2,123.5,85.6,-1,-1,-1,-1
34,39,0.0,475.7,61.8,201.7,-1,-1,-1,-1
35,1,328.0,366.2,75.9,207.0,-1,-1,-1,-1
35,2,545.2,208.6,81.1,180.9,-1,-1,-1,-1
35,9,1673.7,372.7,118.4,244.0,-1,-1,-1,-1
35,10,1755.5,139.1,52.9,177.1,-1,-1,-1,-1
35,14,1247.1,639.9,123.5,167.1,-1,-1,-1,-1
35,19,97.6,355.6,61.2,193.3,-1,-1,-1,-1
35,20,44.3,348.6,61.1,188.2,-1,-1,-1,-1
35,34,1306.3,960.6,121.1,119.4,-1,-1,-1,-1
35,35,1054.9,0.0,37.0,83.7,-1,-1,-1,-1
35,36,1444.5,982.2,125.1,97.5,-1,-1,-1,-1
35,39,0.1,449.9,70.9,232.4,-1,-1,-1,-1
36,1,332.3,366.0,72.4,207.0,-1,-1,-1,-1
36,2,550.0,202.4,79.2,186.0,-1,-1,-1,-1
36,9,1674.6,370.1,117.8,244.2,-1,-1,-1,-1
36,10,1755.6,139.3,52.8,177.0,-1,-1,-1,-1
36,14,1247.1,640.0,123.5,167.1,-1,-1,-1,-1
36,19,87.1,352.8,70.7,196.1,-1,-1,-1,-1
36,32,1813.3,341.3,61.6,236.5,-1,-1,-1,-1
36,34,1308.8,959.7,121.0,120.3,-1,-1,-1,-1
36,35,1055.1,0.0,35.5,84.4,-1,-1,-1,-1
36,36,1446.9,977.5,123.8,102.2,-1,-1,-1,-1
36,39,0.1,452.0,71.5,229.8,-1,-1,-1,-1
37,1,333.0,364.8,72.4,207.4,-1,-1,-1,-1
37,2,556.6,199.6,74.1,181.0,-1,-1,-1,-1
37,9,1677.3,369.2,115.3,245.0,-1,-1,-1,-1
37,10,1755.6,139.8,52.8,176.7,-1,-1,-1,-1
37,14,1247.1,639.9,123.6,167.1,-1,-1,-1,-1
37,19,81.8,359.1,70.0,192.3,-1,-1,-1,-1
37,32,1813.0,342.6,61.7,236.0,-1,-1,-1,-1
37,34,1310.3,956.9,123.0,123.1,-1,-1,-1,-1
37,35,1054.2,0.0,34.3,85.1,-1,-1,-1,-1
37,36,1450.0,970.1,123.1,109.9,-1,-1,-1,-1
37,39,0.2,449.4,72.4,228.6,-1,-1,-1,-1
38,1,333.0,364.1,72.8,206.6,-1,-1,-1,-1
38,2,561.9,197.3,70.0,170.2,-1,-1,-1,-1
38,9,1680.2,367.3,112.5,245.3,-1,-1,-1,-1
38,10,1755.6,139.4,52.8,177.0,-1,-1,-1,-1
38,14,1247.1,639.9,123.5,166.5,-1,-1,-1,-1
38,19,75.3,350.1,66.9,209.9,-1,-1,-1,-1
38,34,1312.8,954.1,122.7,125.9,-1,-1,-1,-1
38,36,1452.7,966.2,121.8,113.8,-1,-1,-1,-1
38,39,0.0,441.8,70.0,233.4,-1,-1,-1,-1
39,1,333.9,360.0,72.1,207.3,-1,-1,-1,-1
39,2,568.9,191.0,64.3,176.6,-1,-1,-1,-1
39,9,1685.9,367.3,106.6,244.6,-1,-1,-1,-1
39,10,1755.6,139.4,53.1,177.0,-1,-1,-1,-1
39,19,63.6,360.6,81.2,208.4,-1,-1,-1,-1
39,34,1316.7,945.3,126.2,134.7,-1,-1,-1,-1
39,35,1046.4,0.0,37.3,87.0,-1,-1,-1,-1
39,36,1457.6,959.2,120.8,120.8,-1,-1,-1,-1
39,39,0.1,442.5,71.7,227.3,-1,-1,-1,-1
39,49,1117.1,0.0,36.9,64.1,-1,-1,-1,-1
40,1,334.4,357.3,73.1,208.4,-1,-1,-1,-1
40,2,572.7,189.9,62.9,172.8,-1,-1,-1,-1
40,9,1685.9,365.2,106.5,246.5,-1,-1,-1,-1
40,10,1755.6,139.5,53.0,176.8,-1,-1,-1,-1
40,34,1316.3,940.7,131.3,138.7,-1,-1,-1,-1
40,35,1042.3,0.0,39.3,87.4,-1,-1,-1,-1
40,36,1460.3,955.4,119.9,124.5,-1,-1,-1,-1
40,39,0.0,442.8,77.2,225.4,-1,-1,-1,-1
40,49,1116.8,0.0,36.2,63.2,-1,-1,-1,-1
41,1,334.3,355.3,72.6,203.6,-1,-1,-1,-1
41,2,575.9,188.9,62.0,174.4,-1,-1,-1,-1
41,9,1688.0,364.9,104.7,246.0,-1,-1,-1,-1
41,10,1755.5,141.3,52.7,175.1,-1,-1,-1,-1
41,16,852.8,16.1,60.8,170.4,-1,-1,-1,-1
41,34,1319.3,938.0,130.9,141.7,-1,-1,-1,-1
41,35,1041.0,0.0,39.6,88.0,-1,-1,-1,-1
41,36,1462.2,952.8,120.5,127.2,-1,-1,-1,-1
41,39,0.1,441.0,83.3,221.6,-1,-1,-1,-1
41,49,1115.6,0.0,36.5,63.4,-1,-1,-1,-1
42,1,335.0,352.3,73.8,197.8,-1,-1,-1,-1
42,2,583.7,188.4,57.6,175.9,-1,-1,-1,-1
42,9,1692.6,360.7,102.4,248.9,-1,-1,-1,-1
42,10,1755.5,141.2,52.9,175.3,-1,-1,-1,-1
42,34,1318.3,927.2,136.5,152.8,-1,-1,-1,-1
42,35,1039.5,0.0,40.7,90.8,-1,-1,-1,-1
42,36,1466.8,946.3,124.6,133.0,-1,-1,-1,-1
42,39,6.1,439.2,106.0,218.9,-1,-1,-1,-1
42,49,1112.6,0.1,39.0,65.6,-1,-1,-1,-1
43,1,335.6,351.0,75.6,198.0,-1,-1,-1,-1
43,2,586.6,188.4,60.2,174.2,-1,-1,-1,-1
43,9,1692.9,359.8,102.3,248.4,-1,-1,-1,-1
43,10,1755.5,141.4,53.1,175.0,-1,-1,-1,-1
43,16,842.3,37.7,61.1,149.4,-1,-1,-1,-1
43,34,1320.7,921.2,137.5,158.8,-1,-1,-1,-1
43,35,1038.0,0.0,42.2,93.6,-1,-1,-1,-1
43,36,1469.4,943.1,125.2,136.8,-1,-1,-1,-1
43,39,11.8,440.6,109.7,215.4,-1,-1,-1,-1
44,1,336.0,349.2,74.9,197.0,-1,-1,-1,-1
44,2,585.6,188.1,64.2,176.1,-1,-1,-1,-1
44,9,1695.3,357.5,100.4,247.2,-1,-1,-1,-1
44,10,1755.6,141.2,53.0,175.3,-1,-1,-1,-1
44,16,838.4,38.8,71.8,152.3,-1,-1,-1,-1
44,17,1110.0,0.0,34.3,68.3,-1,-1,-1,-1
44,34,1321.6,918.0,139.3,162.0,-1,-1,-1,-1
44,35,1033.1,0.0,46.4,94.1,-1,-1,-1,-1
44,36,1471.6,938.4,125.5,141.6,-1,-1,-1,-1
44,39,16.7,440.9,106.9,212.9,-1,-1,-1,-1
45,1,335.6,345.5,79.2,200.7,-1,-1,-1,-1
45,2,587.3,179.9,74.5,179.8,-1,-1,-1,-1
45,9,1695.0,353.3,100.0,246.2,-1,-1,-1,-1
45,10,1755.7,141.2,52.9,175.3,-1,-1,-1,-1
45,17,1105.3,0.0,38.5,72.8,-1,-1,-1,-1
45,29,332.4,432.2,28.9,66.4,-1,-1,-1,-1
45,34,1324.5,911.4,139.3,168.6,-1,-1,-1,-1
45,36,1479.3,926.3,121.7,153.7,-1,-1,-1,-1
45,39,26.0,435.8,99.2,217.2,-1,-1,-1,-1
46,1,336.6,344.6,78.2,204.6,-1,-1,-1,-1
46,2,587.1,180.1,75.1,179.2,-1,-1,-1,-1
46,9,1695.2,353.5,99.9,244.8,-1,-1,-1,-1
46,10,1755.9,138.0,52.5,178.9,-1,-1,-1,-1
46,14,1247.3,638.3,123.4,168.4,-1,-1,-1,-1
46,17,1105.0,0.0,38.9,72.6,-1,-1,-1,-1
46,29,332.0,425.6,29.4,73.3,-1,-1,-1,-1
46,34,1324.4,911.4,139.1,168.6,-1,-1,-1,-1
46,36,1479.2,926.3,121.7,153.7,-1,-1,-1,-1
46,39,25.8,435.7,99.3,217.1,-1,-1,-1,-1
47,1,340.3,343.7,79.6,203.7,-1,-1,-1,-1
47,9,1694.0,349.7,105.7,238.2,-1,-1,-1,-1
47,10,1755.8,138.4,52.6,178.4,-1,-1,-1,-1
47,14,1247.3,638.2,123.4,168.4,-1,-1,-1,-1
47,29,330.0,423.3,30.5,73.5,-1,-1,-1,-1
47,34,1327.3,901.0,141.4,178.9,-1,-1,-1,-1
47,36,1486.7,917.1,120.9,162.3,-1,-1,-1,-1
47,39,30.6,428.3,93.8,212.1,-1,-1,-1,-1
47,56,610.5,173.3,62.2,142.4,-1,-1,-1,-1
48,1,343.2,343.0,78.3,201.5,-1,-1,-1,-1
48,9,1693.6,348.8,108.1,235.7,-1,-1,-1,-1
48,10,1755.8,138.2,52.8,178.6,-1,-1,-1,-1
48,14,1247.3,638.3,123.4,168.3,-1,-1,-1,-1
48,29,328.6,427.2,32.6,67.6,-1,-1,-1,-1
48,34,1328.3,898.1,142.3,181.9,-1,-1,-1,-1
48,36,1489.8,912.1,120.8,167.3,-1,-1,-1,-1
